Destino,Origem,Intermerdiario,Final,Distancia,Emissão de CO2
Santa Catarina,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,9333,148.73
Santa Catarina,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11070,176.41
Santa Catarina,Aeroporto de Bruxelas,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10077,160.58
Santa Catarina,Aeroporto de Roma-Fiumicino,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,9855,157.04
Santa Catarina,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,9796,156.1
Santa Catarina,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,9184,146.35
Santa Catarina,Aeroporto de Varsóvia Chopin,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,11058,176.21
Santa Catarina,Aeroporto de Frankfurt,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10220,162.86
Santa Catarina,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,19038,303.38
Santa Catarina,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Navegantes,11349,180.85
Santa Catarina,Aeroporto Internacional de Changi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,17576,280.08
Santa Catarina,Aeroporto de Milão-Malpensa,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,9906,157.86
Santa Catarina,Aeroporto Internacional de Viena,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,10545,168.04
Santa Catarina,Aeroporto de Helsinque,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,11728,186.89
Santa Catarina,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10203,162.59
Santa Catarina,Aeroporto de Ljubljana Joe Pu?nik,Aeroporto Internacional do Recife,Aeroporto Internacional de Navegantes,10292,164.01
Santa Catarina,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,10971,174.83
Santa Catarina,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,8606,137.14
Santa Catarina,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,17494,278.77
Santa Catarina,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,17480,278.55
Santa Catarina,Aeroporto de Luxemburgo,Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,10065,160.39
Santa Catarina,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,18801,299.6
Santa Catarina,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Natal,Aeroporto Internacional de Navegantes,8358,133.19
Santa Catarina,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Navegantes,17302,275.71
São Paulo,Aeroporto Internacional Soekarno-Hatta (Jacarta),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17142,273.17
São Paulo,Aeroporto Internacional de Pequim Capital,Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,17650,281.26
São Paulo,Aeroporto Internacional de Taiwan Taoyuan,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,19012,302.96
São Paulo,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de São Luís,Aeroporto Internacional de Viracopos,18791,299.44
São Paulo,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Viracopos,18614,296.62
São Paulo,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de São Luís,Aeroporto Internacional de Viracopos,18645,297.12
São Paulo,Aeroporto de Praga,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,10174,162.13
São Paulo,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17014,271.13
São Paulo,Aeroporto Internacional Indira Gandhi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,14686,234.03
São Paulo,Aeroporto de Heathrow (Londres),Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Viracopos,9478,151.04
São Paulo,Aeroporto Adolfo Suárez Madrid-Barajas,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,8417,134.13
São Paulo,Aeroporto Internacional de Incheon,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Viracopos,18347,292.37
São Paulo,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,8951,142.64
São Paulo,Aeroporto Internacional Ngurah Rai (Bali),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17760,283.01
São Paulo,Aeroporto de Oslo-Gardermoen,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Viracopos,10664,169.94
São Paulo,Aeroporto de Bruxelas,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,9695,154.49
São Paulo,Aeroporto de Roma-Fiumicino,Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,9487,151.18
São Paulo,Aeroporto de Dublin,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Viracopos,9390,149.63
São Paulo,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,8817,140.5
São Paulo,Aeroporto de Gatwick (Londres),Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,9497,151.34
São Paulo,Aeroporto Internacional Don Mueang,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17113,272.7
São Paulo,Aeroporto de Frankfurt,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,9838,156.77
São Paulo,Aeroporto Internacional de Xangai Pudong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,18671,297.53
São Paulo,Aeroporto de Zurique,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,9649,153.76
São Paulo,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17127,272.93
São Paulo,Aeroporto Internacional de Changi,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17209,274.23
São Paulo,Aeroporto de Milão-Malpensa,Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,9538,151.99
São Paulo,Aeroporto Internacional de Viena,Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,10177,162.17
São Paulo,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,16935,269.87
São Paulo,Aeroporto de Schiphol (Amsterdã),Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,9821,156.5
São Paulo,Aeroporto Internacional de Boryspil (Kiev),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,11207,178.59
São Paulo,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,10302,164.17
São Paulo,Aeroporto de Estocolmo-Arlanda,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,10973,174.86
São Paulo,Aeroporto de Sófia,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,10314,164.36
São Paulo,Aeroporto Internacional de Noi Bai,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17637,281.05
São Paulo,Aeroporto de Tallinn,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,11289,179.9
São Paulo,Aeroporto Internacional de Nursultan Nazarbayev,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,14019,223.4
São Paulo,Aeroporto de Luxemburgo,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,9683,154.3
São Paulo,Aeroporto Internacional de Hong Kong,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,18434,293.75
São Paulo,Aeroporto Internacional de Pyongyang Sunan,Aeroporto Internacional de Fortaleza,Aeroporto Internacional de Viracopos,18141,289.08
São Paulo,Aeroporto de Ljubljana Joe Pu?nik,Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,9924,158.14
São Paulo,Aeroporto de Toulouse-Blagnac (França),Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,8951,142.64
São Paulo,Aeroporto Internacional de Wattay (Vientiane),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17328,276.13
São Paulo,Aeroporto Internacional Madre Teresa (Tirana),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,9980,159.04
São Paulo,Aeroporto de Barcelona-El Prat (Espanha),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,8817,140.5
São Paulo,Aeroporto Francisco Sá Carneiro (Porto),Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,8224,131.05
São Paulo,Aeroporto Internacional de Malé,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,14012,223.29
São Paulo,Aeroporto Internacional de Malta,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,9262,147.59
São Paulo,Aeroporto de Varsóvia Chopin,Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,10690,170.35
São Paulo,Aeroporto de Bratislava,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,10222,162.89
São Paulo,Aeroporto Internacional de Riga,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,11112,177.07
São Paulo,Aeroporto Internacional de Tan Son Nhat,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,17737,282.65
São Paulo,Aeroporto Internacional Sheremetyevo (Moscou),Aeroporto Internacional do Recife,Aeroporto Internacional de Viracopos,11840,188.68
São Paulo,Aeroporto de Pulkovo (São Petersburgo),Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,11584,184.6
São Paulo,Aeroporto Internacional Henri Coand? (Bucareste),Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,10604,168.98
São Paulo,Aeroporto Internacional Ninoy Aquino,Aeroporto Internacional de Salvador,Aeroporto Internacional de Viracopos,19316,307.81
São Paulo,Aeroporto Humberto Delgado (Lisboa),Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,7976,127.1
São Paulo,Aeroporto de Helsinque,Aeroporto Internacional de Natal,Aeroporto Internacional de Viracopos,11346,180.8
Sergipe,Aeroporto Internacional de Narita (Tóquio),Aeroporto Internacional de Natal,Aeroporto Internacional de Aracaju,17260,275.05
Sergipe,Aeroporto Internacional de Kansai (Osaka),Aeroporto Internacional de Natal,Aeroporto Internacional de Aracaju,17291,275.54
Sergipe,Aeroporto Internacional de Haneda (Tóquio),Aeroporto Internacional de Natal,Aeroporto Internacional de Aracaju,17274,275.27
Sergipe,Aeroporto Internacional Don Mueang,Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,15531,247.49
Sergipe,Aeroporto Internacional de Budapeste Ferenc Liszt,Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,8526,135.87
Sergipe,Aeroporto Internacional de Suvarnabhumi,Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,15548,247.76
Sergipe,Aeroporto de Frankfurt,Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,8084,128.82
Sergipe,Aeroporto Internacional de Penang (Penang),Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,15467,246.47
Sergipe,Aeroporto Internacional de Kuala Lumpur (Sepang),Aeroporto Internacional do Recife,Aeroporto Internacional de Aracaju,15587,248.39
